business_id|insertedAtTimestamp|name|address|coordinates|number_of_reviews|rating|zip_code|cuisine
5ZgCfc1_fotAKUp7n3YJkQ|2024-10-17 21:28:02.077751|Towa|36 W 26th St, New York, NY 10010|40.7442,-73.99062|121|4.3|10010|Japanese
RjeW_l8OF99rn5df5-Rj4g|2024-10-17 21:28:02.077781|Totto Ramen - Midtown East|248 E 52nd St, New York, NY 10022|40.756155,-73.968141|1322|3.8|10022|Japanese
fePu8xy0ir_ikZcS_vVSBA|2024-10-17 21:28:02.077799|Asuka Sushi|300 W 23rd St, New York, NY 10011|40.74529,-73.99888|1132|4.1|10011|Japanese
5S8ZK9XLdl4l645twbNYZQ|2024-10-17 21:28:02.077816|Boqueria UES|1460 2nd Ave, New York, NY 10075|40.7715560371317,-73.95615849872732|1004|4.2|10075|Japanese
nI1UYDCYUTt23TpGxqnLKg|2024-10-17 21:28:02.077833|Buddakan|75 9th Ave, New York, NY 10011|40.7422762672197,-74.0048000961542|4738|4.1|10011|Japanese
44SY464xDHbvOcjDzRbKkQ|2024-10-17 21:28:02.077850|Ippudo NY|65 4th Ave, New York, NY 10003|40.730925,-73.990254|10781|4.1|10003|Japanese
k6B6NPw758qPPmHVWQdExw|2024-10-17 21:28:02.077864|Ikigai|87 Lafayette Ave, Brooklyn, NY 11217|40.6873937,-73.97488717434541|12|5.0|11217|Japanese
AImhpHnwq_1qJeopUzdohA|2024-10-17 21:28:02.077880|House Of The Red Pearl|96 South St, New York, NY 10038|40.70659,-74.00266|96|3.9|10038|Japanese
ns-qepGEEcDpTiEr2FBEXA|2024-10-17 21:28:02.077896|Dame|87 MacDougal St, New York, NY 10012|40.7289445,-74.0015073|197|4.1|10012|Japanese
Jcp-SJpnkhj_MD8-aDIHaQ|2024-10-17 21:28:02.077913|Ippudo 5th Avenue|24 W 46th St, New York, NY 10036|40.75639,-73.98046|524|3.6|10036|Japanese
k67-o4M_l_7LO_RxWBIpbA|2024-10-17 21:28:02.077930|Dainobu|498 6th Ave, New York, NY 10011|40.736282,-73.9972|128|4.2|10011|Japanese
IPhWpqIuAiEerKlLS82RpQ|2024-10-17 21:28:02.077945|noda|37 W 20th St, New York, NY 10011|40.74072,-73.99318|72|4.4|10011|Japanese
pou1-d7PENs6AD4mnt9P4g|2024-10-17 21:28:02.077961|Sushi W|2673 Broadway, New York, NY 10025|40.79837,-73.96941|226|4.6|10025|Japanese
1hY3ldzl_kxyMP_l5EcFlQ|2024-10-17 21:28:02.077976|Atto Sushi|875 3rd Ave, Lower Level, New York, NY 10022|40.75720669829733,-73.96918747638298|21|4.6|10022|Japanese
BPZfuPvSxCfoppU4lPFm0Q|2024-10-17 21:28:02.077993|DOMODOMO - New York|140 W Houston St, New York, NY 10012|40.7280299,-74.00167|1652|4.2|10012|Japanese
JXhs2xAn5wgzf_mnWewkxQ|2024-10-17 21:28:02.078011|Kono|46 Bowery, New York, NY 10013|40.71568,-73.99664|61|4.5|10013|Japanese
ZyPVQD7iONN7LELgj2ALSg|2024-10-17 21:28:02.078027|Kajiken|1001 6th Ave, New York, NY 10018|40.752001,-73.986545|60|4.4|10018|Japanese
00knD0qT1obuq3cJ-lWcIw|2024-10-17 21:28:02.078038|Shinjuku Ramen|58 W 56th St, New York, NY 10019|40.76326,-73.97706|167|4.3|10019|Japanese
9xRIcn0jTyvWNH9aBO3oAA|2024-10-17 21:28:02.078051|Kenka|25 St Marks Pl, New York, NY 10003|40.72913,-73.988465|1709|3.6|10003|Japanese
TcuWyuZAORVnQBPCMNbTgw|2024-10-17 21:28:02.078063|Beyond Sushi|62 W 56th St, New York, NY 10019|40.76331,-73.97717|882|4.5|10019|Japanese
sGMt8gpnohOYaMX8OylwEw|2024-10-17 21:28:02.078076|Mizu Sushi & Hibachi|940 Amsterdam Ave, New York, NY 10025|40.80082,-73.96566|26|4.8|10025|Japanese
LpVbI-E9C-CSp7WhU5h2Iw|2024-10-17 21:28:03.624468|Fishmarket Restaurant|111 South St, New York, NY 10038|40.70717,-74.00192|661|4.4|10038|Japanese
pZWhRtCJvTuwWoavaiCQrA|2024-10-17 21:28:03.624570|C as in Charlie|5 Bleecker St, New York, NY 10012|40.72545,-73.99269|318|4.6|10012|Japanese
k8YJDry6_pbPIiCPeK-6mQ|2024-10-17 21:28:03.624589|Mikado|177 Atlantic Ave, Brooklyn, NY 11201|40.69032888195518,-73.9938121|92|4.7|11201|Japanese
g2Y6tEvxajhphg6mnUd7zQ|2024-10-17 21:28:03.624607|Hakurakuso|208 E 50th St, New York, NY 10022|40.75547,-73.97021|19|4.2|10022|Japanese
ocnHpILS80DHL--34L8xpw|2024-10-17 21:28:03.624624|Sushi Noz|181 E 78th St, New York, NY 10075|40.77385,-73.95813|207|4.2|10075|Japanese
NVX44seKLzGm9Ena_of74g|2024-10-17 21:28:03.624640|Wano|245 E 44th St, New York, NY 10017|40.75155,-73.97181|26|4.2|10017|Japanese
1blUj3PW4tIPhZNhAlGgFw|2024-10-17 21:28:03.624654|Masaaki Modern Japanese Cuisine|214-16 41st Ave, Bayside, NY 11361|40.76357228131681,-73.77022495888924|227|4.3|11361|Japanese
m6sYBuozGY1JhnHlBf1Bzg|2024-10-17 21:28:03.624673|BondST|6 Bond St, New York, NY 10012|40.726934,-73.994404|1198|4.1|10012|Japanese
MmXZLVwWcYugi_TXSHmjeQ|2024-10-17 21:28:03.624689|Sushi by Bou Times Square|132 W 47th St, New York, NY 10036|40.758436295816864,-73.98323573189451|932|4.6|10036|Japanese
CqQ2Og9kf-LhlUWtODalCQ|2024-10-17 21:28:03.624707|Blue Ribbon Sushi Bar & Grill - Columbus Circle|308 W 58th St, 6 Columbus Hotel, New York, NY 10019|40.7676,-73.98313|888|3.9|10019|Japanese
pGYovGGnxm0tMmkiQJPygA|2024-10-17 21:28:03.624727|Ume Williamsburg|237 Kent Ave, Brooklyn, NY 11249|40.71657,-73.96559|612|4.2|11249|Japanese
nvUNj2zBXg7AQKvoH-ai7A|2024-10-17 21:28:03.624744|Sushi by M|1575 2nd Ave, New York, NY 10028|40.77528425724383,-73.95401439999999|4|5.0|10028|Japanese
f48yzy50jQDH7X5xFAluOw|2024-10-17 21:28:03.624761|Tsukimi|228 East 10th St, New York, NY 10003|40.72908,-73.98541|75|4.9|10003|Japanese
IVDk7BYFWwFsYPRbHLd49w|2024-10-17 21:28:03.624776|Takeda|566 Amsterdam Ave, New York, NY 10024|40.788749,-73.974599|79|4.6|10024|Japanese
2AwOyEUu0yBvZhc5tQ5jsA|2024-10-17 21:28:03.624792|Hojokban|128 Madison Ave, Ste 1FL, New York, NY 10016|40.745736,-73.984795|247|4.6|10016|Japanese
XfOCJ841dL9fPBY_BAyayA|2024-10-17 21:28:03.624820|SOBOKU|276 Smith St, Brooklyn, NY 11231|40.682529,-73.99346|105|4.6|11231|Japanese
kN3rkbjvqkY62CDRYUVz4g|2024-10-17 21:28:03.624836|Yopparai|49 Clinton St, Ground Floor, New York, NY 10002|40.71975013980203,-73.98488557728082|275|4.3|10002|Japanese
YDHUVTkQ5ioHaPOMVwQjWQ|2024-10-17 21:28:03.624853|Dagon|2454 Broadway, New York, NY 10024|40.7912711,-73.9738886|286|4.2|10024|Japanese
dtk1Cstz5MHr-B1AOM_nXA|2024-10-17 21:28:03.624868|Gyu-Kaku Japanese BBQ|805 3rd Ave, Fl 2, New York, NY 10022|40.75551830794478,-73.97041881177492|1413|4.0|10022|Japanese
xZ96vaoL-cQjfotmUKtjJQ|2024-10-17 21:28:03.624887|Barn Joo 35|34 W 35th St, New York, NY 10001|40.74964,-73.98582|2490|4.2|10001|Japanese
kCpKwCW49k3ImuI5cK6LSw|2024-10-17 21:28:03.624902|Gu Japanese Fusion Sushi & Bar|155 E 52nd St, New York, NY 10022|40.75743,-73.97042|268|3.9|10022|Japanese
Vf38zUk09gMgEzg60BrACA|2024-10-17 21:28:03.624920|Dark Bullet Sake & Oyster Bar|154 W 72nd St, New York, NY 10023|40.77807,-73.98079|170|4.4|10023|Japanese
PjjpgjY_sdawJU1JHbyNTQ|2024-10-17 21:28:03.624936|Temakase|157 2nd Ave, New York, NY 10003|40.729761,-73.987203|748|4.3|10003|Japanese
zNXcs8Ylh6APOOOZX7apgQ|2024-10-17 21:28:03.624951|Tokugawa|287 Park Ave S, New York, NY 10010|40.73959,-73.98658|13|3.8|10010|Japanese
-Q8MYIWoE4EsGQtudIOY0w|2024-10-17 21:28:03.624965|Bua Thai Ramen & Robata Grill|1611 2nd Ave, New York, NY 10028|40.7763615,-73.95308|3077|4.5|10028|Japanese
mlm40NxsVJUPnh3LTayaaw|2024-10-17 21:28:03.624982|Kimika|40 Kenmare St, New York, NY 10012|40.7206118,-73.99520866651855|410|3.9|10012|Japanese
mm8gYHxaLLRyv3CslY40TA|2024-10-17 21:28:03.624998|Suzuki Shokudo|38-01 31st St, Long Island City, NY 11101|40.753598566900095,-73.93190439177181|231|4.6|11101|Japanese
ckDKWs7pyXpRYi06sVedrA|2024-10-17 21:28:03.625015|TJ Asian Bistro|50-19 Skillman Ave, Woodside, NY 11377|40.74620490266103,-73.9135216|498|4.3|11377|Japanese
NSjRCDj7EwvxfwksaRKH_g|2024-10-17 21:28:03.625034|Sushi Koya|163 W 71st St, New York, NY 10023|40.777756,-73.981239|38|4.9|10023|Japanese
YJGVfuxx51TALFxi02xvKg|2024-10-17 21:28:03.625049|Blu on the Hudson|1200 Harbor Blvd, Weehawken, NJ 07086|40.760562,-74.0231313314963|325|4.2|07086|Japanese
W08oKnigMWp4FFiGF1NJVg|2024-10-17 21:28:03.625065|Sushi Blossoms|334 8th Ave, New York, NY 10001|40.747385365668656,-73.99678497525383|153|4.6|10001|Japanese
FXimZKjpMjbDR20M2ruhvg|2024-10-17 21:28:03.625081|Sapps|27-26 Jackson Ave, Long Island City, NY 11101|40.74762,-73.94008|312|4.2|11101|Japanese
A2bJrFPo42rwXyxFB6f92A|2024-10-17 21:28:03.625097|Sansan Ramen|41-07 Crescent St, Long Island City, NY 11101|40.75195,-73.93909|96|4.3|11101|Japanese
qEe7nIhPfEL6L0-VYhWRrA|2024-10-17 21:28:03.625113|Raku|48 Macdougal St, New York, NY 10012|40.7272479,-74.00253944171621|1048|4.5|10012|Japanese
4Jp0wdJXLpmgCwWv6o6YEQ|2024-10-17 21:28:03.625292|Torishin|362 W 53rd St, New York, NY 10019|40.76496,-73.98721|399|3.8|10019|Japanese
XsXLVWr1UZWVhKThNvNiaA|2024-10-17 21:28:03.625312|Blue Willow 夜来湘|40 W 56th St, New York, NY 10019|40.76292,-73.976546|1263|4.4|10019|Japanese
e5wK3I_THzF4Ce_OgoSCQw|2024-10-17 21:28:03.625336|Mokyo|109 St Marks Pl, New York, NY 10009|40.72714401116084,-73.98395721296154|392|4.6|10009|Japanese
zHsK9YUH3lv8VlQEAPw6gA|2024-10-17 21:28:03.625353|Tabata|1435 2nd Ave, New York, NY 10021|40.770684,-73.957302|58|4.5|10021|Japanese
1VTv1wBwzzcD9k7qxC7L2g|2024-10-17 21:28:03.625368|The Parlour Room|70 W 36th St, 1A, New York, NY 10018|40.75066199820444,-73.986111391996|172|4.3|10018|Japanese
1DfbZ0VsSCg9g1KILmnvzQ|2024-10-17 21:28:03.625385|Per Se|10 Columbus Cir, Fl 4, New York, NY 10019|40.7681528889558,-73.9827629623657|1940|4.5|10019|Japanese
lT-yNq6BW2vonJ9Ik-T5vg|2024-10-17 21:28:03.625403|Tonchin|109 N 3rd St, Brooklyn, NY 11249|40.71676616063315,-73.9616957|127|4.3|11249|Japanese
Xjgz-WB5XJTR6LGbhNkQrA|2024-10-17 21:28:03.625418|Katagiri Japanese Grocery Store|224 E 59th St, New York, NY 10022|40.76086,-73.96556|216|4.0|10022|Japanese
REIcoQFvGB7B6S0GmqHo1A|2024-10-17 21:28:03.625434|hakubai|66 Park Ave, New York, NY 10016|40.74954,-73.97986|123|4.0|10016|Japanese
AAP2fFjya6uSkZXTzGlg7g|2024-10-17 21:28:03.625449|Shihou Omakase - Midtown|988 2nd Ave, Fl 2nd, New York, NY 10022|40.75625,-73.9673|35|4.7|10022|Japanese
25KSIumOXSnysnUIGAhNYw|2024-10-17 21:28:03.625466|Fuji Hibachi|321 W 42nd St, New York, NY 10036|40.7579059,-73.99069|470|3.8|10036|Japanese
pil3w2-2REoXBwEToYZ_tQ|2024-10-17 21:28:03.625482|Bar Moga|128 W Houston St, New York, NY 10012|40.72787,-74.00107|344|4.0|10012|Japanese
D6ZEcG1FCZ18nekMWrhgMg|2024-10-17 21:28:03.625497|Wokuni|327 Lexington Ave, New York, NY 10016|40.7492189,-73.9773529|432|4.1|10016|Japanese
SxKvgnkMMZdhBJcxxKQnww|2024-10-17 21:28:03.625513|Nobu Fifty Seven|40 W 57th St, New York, NY 10019|40.76371615273354,-73.97624989600685|1555|4.0|10019|Japanese
Au1AcsukhrbUfn6oit8tZw|2024-10-17 21:28:03.625530|Kochi|652 10th Ave, New York, NY 10036|40.76201,-73.99351|486|4.5|10036|Japanese
wSGZA3DOFSUvALZRKCM_Sw|2024-10-17 21:28:03.625545|Tanoshi Sushi Sake Bar|1372 York Ave, New York, NY 10021|40.767568,-73.952815|917|4.4|10021|Japanese
DGhWO1sUWydVeR5j5ZZaMw|2024-10-17 21:28:04.945091|La Grande Boucherie|145 W 53rd St, New York, NY 10019|40.7626274,-73.98084109999999|3442|4.4|10019|French
UPk0-eVCBdEieFlu9WeJAA|2024-10-17 21:28:04.945228|Vin Sur Vingt Bistro à Vins|230 E 51st St, New York, NY 10022|40.755755,-73.969142|22|4.4|10022|French
ETgJqJHV7BW6pIr9Ox74sA|2024-10-17 21:28:04.945273|Amélie|22 W 8th St, New York, NY 10011|40.7327,-73.99766|2952|4.3|10011|French
RQojRzAYA9Cq87PqwQq5yg|2024-10-17 21:28:04.945305|Deux Amis|356 E 51st St, New York, NY 10022|40.7544765,-73.9660238|241|4.1|10022|French
lu0XMmcPyFGvIgqRcbU_4g|2024-10-17 21:28:04.945339|Le Jardinier|610 Lexington Ave, New York, NY 10022|40.7582033,-73.9713074|104|4.0|10022|French
oi2BUe6_p-sfy-l5LmXnEg|2024-10-17 21:28:04.945370|Le Relais de Venise L'Entrecote|155 E 54th St, New York, NY 10022|40.75871,-73.96949|147|3.6|10022|French
7flJeg5Tnc06cQQ7jnBtxg|2024-10-17 21:28:04.945401|Barnea Bistro|211 E 46th St, New York, NY 10017|40.75314,-73.97179|75|4.3|10017|French
NMVRHrkdp68twl4CWo1I5A|2024-10-17 21:28:04.945431|Marseille|630 9th Ave, New York, NY 10036|40.75974513014608,-73.99139451874845|1238|3.8|10036|French
4yZzQKtaPJxSAxNUO20JcA|2024-10-17 21:28:04.945467|Mino Brasserie|225 W 12th St, New York, NY 10011|40.7377938,-74.0016243|118|4.5|10011|French
csVEpHy5KJoFvM1qp5XwLQ|2024-10-17 21:28:04.945499|Le Parisien|163 East 33rd St, New York, NY 10016|40.7454079308793,-73.9791478306885|1082|4.1|10016|French
m9zYRZFubncaWsQFIfNo5g|2024-10-17 21:28:04.945532|Loulou Petit Bistro & Speakeasy|176 8th Ave, New York, NY 10011|40.742627091934104,-74.00005776653397|623|3.9|10011|French
K_RLEEEkMmlis5hteYlYUQ|2024-10-17 21:28:04.945568|Majorelle|28 E 63rd St, New York, NY 10065|40.7657132,-73.9692137|105|4.3|10065|French
vRrVSB-LegwUwIxpkeRVtQ|2024-10-17 21:28:04.945597|Le Bernardin|155 W 51st St, The Equitable Bldg, New York, NY 10019|40.761557,-73.981763|3086|4.4|10019|French
gtXP0CmOnBbgfnff7VXa7A|2024-10-17 21:28:04.945629|Pastis|52 Gansevoort St, New York, NY 10014|40.739245,-74.006992|620|4.2|10014|French
s3jou_L_LVYGkNHiuhjlew|2024-10-17 21:28:04.945660|Boucherie West Village|99 7th Ave S, New York, NY 10014|40.733094394854035,-74.0028772|2521|4.5|10014|French
kHeakps7Gj8EaImiOYaX8g|2024-10-17 21:28:04.945693|Le French Diner|188 Orchard St, New York, NY 10002|40.7218274586187,-73.9879689992204|189|4.4|10002|French
g5f6p9jfzB30Mhcu6d5OWA|2024-10-17 21:28:04.945737|Petite Boucherie|14 Christopher St, New York, NY 10014|40.73382,-74.00042|333|4.5|10014|French
cQ7rW55QZOL3HJjh-nmtxw|2024-10-17 21:28:04.945767|S'Aimer|338 W 46th St, New York, NY 10036|40.760196,-73.989517|62|4.6|10036|French
xQ445GaWVN5Aa3sFX9OoIg|2024-10-17 21:28:04.945799|Buvette|42 Grove St, New York, NY 10014|40.732704,-74.00434640955953|2292|4.0|10014|French
9f6chaCx20d1A0Abo6NzUw|2024-10-17 21:28:04.945829|Chateau 49 Bar A Vin|924 2nd Ave, New York, NY 10022|40.75428,-73.9687299|166|4.0|10022|French
KgpOYAG-r_eDsQXFXt0nnQ|2024-10-17 21:28:04.945862|Balthazar|80 Spring St, New York, NY 10012|40.722675,-73.998285|3782|4.0|10012|French
obFs12x7mgYPGxgalBd22w|2024-10-17 21:28:04.945892|Le Coucou|138 Lafayette St, New York, NY 10013|40.71909,-74.00013|791|4.0|10013|French
IYDOX3EelsDWW3kWeoE_Zw|2024-10-17 21:28:04.945920|Chez Francis|411 Pk Ave S, New York, NY 10016|40.74362,-73.98365|75|4.2|10016|French
p6-X_mg5ETcUuV-X4RkPCg|2024-10-17 21:28:04.945948|Citroën|931 Manhattan Ave, Brooklyn, NY 11222|40.7312,-73.95459|121|4.3|11222|French
8XHbZIKDQbXhyKIGiukVeQ|2024-10-17 21:28:04.945981|Boucherie Union Square|225 Park Ave S, New York, NY 10003|40.73725824850519,-73.9882252705524|1618|4.4|10003|French
FiRB9Ek3Xo9JHwXgBYITYg|2024-10-17 21:28:04.946013|La Sirene|558 Broome St, New York, NY 10013|40.7243642217227,-74.005708694458|1740|4.3|10013|French
11Nbr2oTRB5Uqi36L8if8g|2024-10-17 21:28:04.946061|The Consulate - Midtown|44 W 56th St, New York, NY 10019|40.76309,-73.97661|138|4.3|10019|French
JLpEKUYAtzBRQwsUL3RPIA|2024-10-17 21:28:04.946091|Il Corso|54 W 55th St, New York, NY 10019|40.762441,-73.977206|490|4.3|10019|French
R-biStUvl2zuhIQFk40GsQ|2024-10-17 21:28:04.946109|OCabanon|245 W 29th St, New York, NY 10001|40.7486725,-73.9945145|471|4.0|10001|French
7oAoNCxii09pyqLx8kH8GA|2024-10-17 21:28:04.946124|Essential By Christophe|103 W 77th St, New York, NY 10024|40.78097128860562,-73.9766017|80|4.9|10024|French
-vBfKWJ1v9YdJQT5XUbcBQ|2024-10-17 21:28:04.946140|Le Botaniste|833 Lexington Ave, New York, NY 10065|40.7649986274526,-73.9659830279587|500|4.5|10065|French
ZjU9qd-RR55cEEKufmdN5Q|2024-10-17 21:28:04.946156|Cathédrale Restaurant|112 E 11th St, New York City, NY 10003|40.731516,-73.989501|553|3.7|10003|French
CsZLG1VpdFAZiT_qRRmJ2A|2024-10-17 21:28:04.946171|Vin Sur Vingt|1140 Broadway, New York, NY 10001|40.743927,-73.9887|195|4.1|10001|French
hkooeEkd3oPsLD6JJrYpjA|2024-10-17 21:28:04.946185|Café Luce Italian Restaurant & Wine Bar|235 E 53rd St, Manhattan, NY 10022|40.75732569655829,-73.96792112111306|212|4.3|10022|French
HUEj_yVB1E2mNNxW5PqUtQ|2024-10-17 21:28:04.946202|Bistro Vendome|405 East 58th St, New York, NY 10022|40.7588875,-73.961963|207|4.0|10022|French
VpEy7E9fij06n7BRrzvEaw|2024-10-17 21:28:04.946217|Le Crocodile|80 Wythe Ave, Brooklyn, NY 11249|40.72191,-73.957873|314|4.3|11249|French
sBL7J7s4Rnul40-MB0hXbA|2024-10-17 21:28:04.946230|Perrine|2 E 61st Street At Fifth Ave, Ground Floor, New York City, NY 10065|40.7653271962541,-73.97199900859833|131|4.0|10065|French
tmzWZtu9Nimn7Hfas9XmcA|2024-10-17 21:28:04.946245|Quality Bistro|120 W 55th St, New York, NY 10019|40.763182,-73.979149|478|4.2|10019|French
GsTtJqr-zm_orTHQ9aHWFQ|2024-10-17 21:28:04.946258|Jean Claude|1076 1st Ave, New York, NY 10022|40.75936,-73.96194|10|4.5|10022|French
iMeucfkyfKWsWDHh2ogbgQ|2024-10-17 21:28:04.946384|Restaurant Yuu|55 Nassau Ave, Brooklyn, NY 11222|40.72344597864486,-73.95251324514878|31|4.5|11222|French
Gc7OVEIs4HodL4hw9U3C3w|2024-10-17 21:28:04.946403|Copinette|891 1st Ave, New York, NY 10022|40.754163762317674,-73.9662617|256|4.1|10022|French
UJe9_p6NEl0kA6xHVo5PKw|2024-10-17 21:28:04.946420|Amelie|566 Amsterdam Ave, New York, NY 10024|40.78875,-73.97464|318|4.4|10024|French
VaorFVboJxLfHIakSzGL6w|2024-10-17 21:28:04.946434|l’abeille|412 Greenwich St, New York, NY 10013|40.72188,-74.00995|64|4.0|10013|French
0HsMAUUNXhiiNwe0Pz2PVQ|2024-10-17 21:28:04.946449|Grand Brasserie|89 E 42nd St, New York, NY 10017|40.75274105068255,-73.97723529999999|28|4.0|10017|French
yvhhKv2CDjuJsC4ecG848g|2024-10-17 21:28:04.946464|Le Bilboquet|20 E 60th St, New York, NY 10022|40.76381,-73.97058|271|3.2|10022|French
7N6Jle8ovxzAiiwwtE77Yw|2024-10-17 21:28:04.946477|Le Pavillon|One Vanderbilt Ave, New York, NY 10017|40.75284533722524,-73.97848111104443|225|4.3|10017|French
bTyyPU8A4pz9dieLSZPMdA|2024-10-17 21:28:04.946492|Le Rivage|340 W 46th St, New York, NY 10036|40.760238,-73.98959|664|3.9|10036|French
05vmrUcIF2ODKMj3PMPjDQ|2024-10-17 21:28:04.946506|Vin Sur Vingt - West Village|192 7th Ave S, New York, NY 10014|40.73636074273414,-74.00149955950765|9|3.9|10014|French
ykTc4pZYEAY0Esd0yVFSOQ|2024-10-17 21:28:04.946521|Vin Sur Vingt|66 W 84th St, New York, NY 10024|40.78492,-73.97291|82|4.4|10024|French
bAmZzoqtc2QftmvQ2iE4BA|2024-10-17 21:28:04.946534|Café Chelsea|218 W 23rd St, New York, NY 10011|40.744338,-73.996698|169|3.8|10011|French
iexl39DYyy_76Xq3ExaJkQ|2024-10-17 21:28:06.199753|Excuse My French|96 Orchard St, New York, NY 10002|40.718437,-73.989807|378|4.3|10002|French
cJREPXNhyznkLrKhjg9hoA|2024-10-17 21:28:06.199847|Tournesol|5012 Vernon Blvd, Long Island City, NY 11101|40.742397321951415,-73.9543979444641|473|3.9|11101|French
vApeod35mjcuiwrdLnobmQ|2024-10-17 21:28:06.199870|Le Tout Va Bien - French Restaurant|10019-6408, New York, NY 10019|40.763406,-73.986219|364|3.6|10019|French
uby3glEc0Brt9LAoCI0WTg|2024-10-17 21:28:06.199889|L’Express|249 Park Ave S, New York, NY 10003|40.7381523,-73.9875849|949|3.6|10003|French
BA6wd1pZTVu1DmrtiyTs8g|2024-10-17 21:28:06.199911|Raoul's Restaurant|180 Prince St, New York, NY 10012|40.72615,-74.00216|709|4.1|10012|French
V3dHB6xAdd8_dH7t481PAw|2024-10-17 21:28:06.200114|Steak Frites Bistro|496 9th Ave, New York, NY 10018|40.75559939381978,-73.994415672668|172|4.6|10018|French
kmcgUxWhwlbmC-FAMTEF2g|2024-10-17 21:28:06.200139|Cafe D’Alsace|1703 2nd Ave, New York, NY 10128|40.77945960243053,-73.95090174009273|1440|4.0|10128|French
jzN5KHYtrM2rh58iHGVuVA|2024-10-17 21:28:06.200159|Levant on Smith|223 Smith St, Brooklyn, NY 11201|40.68424,-73.99201|113|4.4|11201|French
Rc1lxc5lSKJYd162JHNMfQ|2024-10-17 21:28:06.200211|Bea|403 W 43rd St, New York, NY 10036|40.7591968,-73.9923361|3022|4.2|10036|French
qEbQbYZxurnuVxDrNHQUJg|2024-10-17 21:28:06.200252|La Boite en Bois|75 W 68th St, New York, NY 10023|40.7749214172363,-73.9802398681641|296|3.7|10023|French
dEOv8_ivdHp85OK_TDQh_g|2024-10-17 21:28:06.200272|Da Andrea - Chelsea|160 8th Ave, New York, NY 10011|40.742041,-74.000467|325|4.7|10011|French
hiTfA7vnxDSLv77nl6UQXQ|2024-10-17 21:28:06.200291|St. Anselm|355 Metropolitan Ave, Brooklyn, NY 11211|40.7143299,-73.95604|1009|4.0|11211|French
vegSCksJy6SI8WUGttLH-w|2024-10-17 21:28:06.200308|Fradei Bistro|99 South Portland Ave, Brooklyn, NY 11217|40.686579,-73.974191|88|4.2|11217|French
EaNRl3vlDOsNF-gkCR5mBA|2024-10-17 21:28:06.200349|La Sirène-UWS|416 Amsterdam Ave, New York, NY 10024|40.7838,-73.97806|140|4.1|10024|French
CcxreLJbZsO6Z775-hMWpw|2024-10-17 21:28:06.200374|St Tropez West Village|304 W 4th St, New York, NY 10014|40.737054,-74.00384677146978|304|4.3|10014|French
PYcL2z9gHj6-ZTlViT9Nqw|2024-10-17 21:28:06.200394|Minetta Tavern|113 Macdougal St, New York, NY 10012|40.72996,-74.00065|2526|4.1|10012|French
ZaOuOIDlfqvhzUGvOFY4kQ|2024-10-17 21:28:06.200413|Supper Club by Le Petit Parisien|355 E 78th St, New York, NY 10075|40.77197476584664,-73.95353508895626|32|5.0|10075|French
qCf1QN11Qdncpqb7PhuyVw|2024-10-17 21:28:06.200434|The Ragtrader & Bo Peep Cocktail and Highball Store|70 W 36th St 1A, 1A, New York, NY 10018|40.7507108837366,-73.98621872023773|939|4.4|10018|French
59dXrRQE3JVItSneV3a1bg|2024-10-17 21:28:06.200456|Le Veau D’Or|129 E 60th St, New York, NY 10022|40.76325,-73.96807|108|3.7|10022|French
A8zppFZvBDGUKRSUrzJWMg|2024-10-17 21:28:06.200476|Chez Josephine|414 W 42nd St, New York, NY 10036|40.758628289225705,-73.9935057781295|674|3.7|10036|French
Orbsfc3nI21mQ8cwSPahhg|2024-10-17 21:28:06.200496|The Four Horsemen|295 Grand St, Brooklyn, NY 11211|40.71305,-73.95732|370|4.4|11211|French
C6f_MQaRwIbJ8diailVaCA|2024-10-17 21:28:06.200512|L'Appart|225 Liberty St, New York, NY 10281|40.712708,-74.015919|152|4.8|10281|French
AKWo1tSjYDJ7yisj5YGANQ|2024-10-17 21:28:06.200529|The Purple Tongue|410 W 43rd St, New York, NY 10036|40.759318461874514,-73.99300614743821|68|4.5|10036|French
oyxtaqfFZkP_vC0M6GfkbA|2024-10-17 21:28:06.200548|Chez Napoleon|365 W 50th St, New York, NY 10019|40.763401615769176,-73.98839039938507|324|3.9|10019|French
WoZnkXZInggzgQM_LbDpGg|2024-10-17 21:28:06.200566|Le Baratin|26 Greenwich Ave, New York, NY 10011|40.735025,-73.999857|279|4.2|10011|French
V69n3YrAs59GenGB2jLVrA|2024-10-17 21:28:06.200584|Orsay|1057 Lexington Ave, New York, NY 10021|40.772384,-73.960433|374|3.5|10021|French
npWACY8WDDyYhMt0s3YFwQ|2024-10-17 21:28:06.200604|Vin Sur Vingt|100 Riverside Blvd, New York, NY 10069|40.7757,-73.98948|37|3.9|10069|French
FbGw2sPwZZlZuEndVpP2pQ|2024-10-17 21:28:06.200622|La Petite Joie|577 Union Ave, Brooklyn, NY 11211|40.717711705769275,-73.9524272|74|4.6|11211|French
nRO136GRieGtxz18uD61DA|2024-10-17 21:28:06.200640|Eleven Madison Park|11 Madison Ave, New York, NY 10010|40.7416907417333,-73.9872074872255|2549|4.3|10010|French
3zbz9kLrLKHCBeGrNhMMGA|2024-10-17 21:28:06.200658|L'Accolade|302 Bleecker St, New York, NY 10014|40.732484,-74.003915|183|4.5|10014|French
CROXLk7mhtQsYEkey7BK4g|2024-10-17 21:28:06.200677|Lord's|506 LaGuardia Pl, New York, NY 10012|40.72769,-73.99946|92|4.3|10012|French
